Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2022,08,027000,123,0050,03950 ,00000 ,2126 ,216,24540, , ,80610      ,4,8,12,Ault town,59,59,15076698,0,0,0,0,0,0,0,0,0,59,59,15076698,0,0,0,0,0,0,0,0,0
2022,08,031000,005,0055,04000 ,00000 ,337361 ,216,19740,2,1,800121553  ,4,8,12,Aurora,1314,1314,308894060,0,0,0,0,0,0,25,1966,300894262,1314,1314,308894060,0,0,0,0,0,0,25,1966,300894262
2022,08,035000,037,0057,04110 ,00000 ,6952 ,999,99999, , ,816200975  ,4,8,12,Avon town,13,13,16434400,0,0,0,0,0,0,2,115,326250000,13,13,16434400,0,0,0,0,0,0,2,115,326250000
2022,08,039000,037,0060,04935 ,00000 ,3180 ,999,99999,2, ,81621      ,4,8,0,Basalt town,10,10,3596930,0,0,0,0,0,0,3,15,5571429,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,043000,067,0065,05265 ,00000 ,2586 ,999,99999, , ,81122      ,4,8,12,Bayfield town,12,12,4141638,0,0,0,0,0,0,0,0,0,12,12,4141638,0,0,0,0,0,0,0,0,0
2022,08,045000,001,0075,06090 ,00000 ,2564 ,216,19740,2, ,801027806  ,4,8,12,Bennett town,40,40,10924202,0,0,0,0,0,0,0,0,0,40,40,10924202,0,0,0,0,0,0,0,0,0
2022,08,047000,011,    ,99990 ,00000 ,3228 ,999,99999, , ,81054      ,4,8,12,Bent County Unincorporated Area,2,2,400000,4,8,800000,0,0,0,0,0,0,2,2,400000,4,8,800000,0,0,0,0,0,0
2022,08,049000,069,0080,06255 ,00000 ,10668 ,999,22660,2, ,80513      ,4,8,12,Berthoud town,223,223,103934268,0,0,0,0,0,0,0,0,0,223,223,103934268,0,0,0,0,0,0,0,0,0
2022,08,051000,063,0085,06530 ,00000 ,235 ,999,99999, , ,80805      ,4,8,12,Bethune town,1,1,337086,0,0,0,0,0,0,0,0,0,1,1,337086,0,0,0,0,0,0,0,0,0
2022,08,053000,047,0090,07025 ,00000 ,131 ,216,19740, , ,80422      ,4,8,12,Black Hawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,055000,023,0095,07190 ,00000 ,407 ,999,99999, , ,81123      ,4,8,0,Blanca town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,057000,117,0097,07410 ,00000 ,928 ,999,99999, , ,80424      ,4,8,12,Blue River town,14,14,9809850,0,0,0,0,0,0,0,0,0,14,14,9809850,0,0,0,0,0,0,0,0,0
2022,08,063000,013,0110,07850 ,00000 ,107645 ,216,14500, ,1,803060791  ,4,8,0,Boulder,35,35,38682821,1,2,1122396,2,6,1555553,15,261,68066446,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,065000,013,    ,99990 ,00000 ,43885 ,216,14500,2, ,80306      ,4,8,12,Boulder County Unincorporated Area,66,66,69919001,0,0,0,0,0,0,0,0,0,66,66,69919001,0,0,0,0,0,0,0,0,0
2022,08,067000,005,0115,08070 ,00000 ,667 ,216,19740,2, ,801231586  ,4,8,0,Bow Mar town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,073000,117,0125,08400 ,00000 ,4954 ,999,99999, , ,80424      ,4,8,0,Breckenridge town,26,26,45883947,0,0,0,2,6,5520000,9,60,14049442,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,075000,001,0130,08675 ,00000 ,39123 ,216,19740,2, ,80601      ,4,8,12,Brighton,375,375,134180961,0,0,0,0,0,0,12,288,44791763,375,375,134180961,0,0,0,0,0,0,12,288,44791763
2022,08,079000,043,0140,09115 ,00000 ,261 ,999,99999, , ,81212      ,4,8,12,Brookside town,1,1,337086,0,0,0,0,0,0,0,0,0,1,1,337086,0,0,0,0,0,0,0,0,0
2022,08,083000,014,0143,09280 ,00000 ,72236 ,216,19740,2,1,80020      ,4,8,12,Broomfield,179,179,79038769,23,46,14817687,28,103,26337701,19,210,48833207,179,179,79038769,23,46,14817687,28,103,26337701,19,210,48833207
2022,08,089000,087,0150,09555 ,00000 ,5438 ,999,99999, , ,80723      ,4,8,0,Brush,3,3,395706,0,0,0,2,6,1102500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,093000,063,0160,10600 ,00000 ,3126 ,999,99999, , ,80807      ,4,8,12,Burlington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,095000,041,0165,11260 ,00000 ,827 ,999,17820, , ,808088203  ,4,8,12,Calhan town,2,2,237000,0,0,0,0,0,0,0,0,0,2,2,237000,0,0,0,0,0,0,0,0,0
2022,08,099000,043,0610,11810 ,00000 ,16536 ,999,99999, , ,812151460  ,4,8,12,Canon City,35,35,10539396,0,0,0,1,4,862308,0,0,0,35,35,10539396,0,0,0,1,4,862308,0,0,0
2022,08,101000,045,0180,12045 ,00000 ,6729 ,999,99999, , ,81623      ,4,8,12,Carbondale town,17,17,12436256,3,6,2233687,5,18,3924864,0,0,0,17,17,12436256,3,6,2233687,5,18,3924864,0,0,0
2022,08,102900,035,0186,12387 ,00000 ,11664 ,216,19740, , ,80108      ,4,8,12,Castle Pines,309,309,86883100,55,110,19024555,0,0,0,9,104,22268262,309,309,86883100,55,110,19024555,0,0,0,9,104,22268262
2022,08,103000,035,0188,12415 ,00000 ,70567 ,216,19740, , ,80104      ,4,8,12,Castle Rock town,742,742,208539239,0,0,0,2,8,307178,0,0,0,742,742,208539239,0,0,0,2,8,307178,0,0,0
2022,08,105000,029,0190,12635 ,00000 ,2313 ,999,99999, , ,81413      ,4,8,12,Cedaredge town,11,11,2433000,0,0,0,0,0,0,0,0,0,11,11,2433000,0,0,0,0,0,0,0,0,0
2022,08,106000,005,0193,12815 ,00000 ,110156 ,216,19740, ,1,80112      ,4,8,12,Centennial,3,3,4360952,0,0,0,0,0,0,0,0,0,3,3,4360952,0,0,0,0,0,0,0,0,0
2022,08,109000,109,0195,12855 ,00000 ,2188 ,999,99999,2, ,81125      ,4,8,0,Center town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,111000,047,0200,12900 ,00000 ,730 ,216,19740,2, ,80427      ,4,8,12,Central,5,5,2500000,0,0,0,0,0,0,0,0,0,5,5,2500000,0,0,0,0,0,0,0,0,0
2022,08,113000,015,    ,00000 ,00000 ,10721 ,999,99999, , ,81201      ,4,8,12,Chaffee County,273,273,81423695,0,0,0,1,4,642268,0,0,0,273,273,81423695,0,0,0,1,4,642268,0,0,0
2022,08,117000,005,0210,13845 ,00000 ,6620 ,216,19740, , ,80113      ,4,8,12,Cherry Hills Village,12,12,27939517,0,0,0,0,0,0,0,0,0,12,12,27939517,0,0,0,0,0,0,0,0,0
2022,08,119000,017,    ,99990 ,00000 ,751 ,999,99999, , ,808100567  ,4,8,0,Cheyenne County Unincorporated Area,11,11,1304511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,121000,017,0215,14175 ,00000 ,815 ,999,99999, , ,80810      ,4,8,12,Cheyenne Wells town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,123000,019,    ,99990 ,00000 ,6150 ,216,19740,2, ,80444      ,4,8,12,Clear Creek County Unincorporated Area,11,11,5578246,0,0,0,0,0,0,0,0,0,11,11,5578246,0,0,0,0,0,0,0,0,0
2022,08,125000,043,0225,15330 ,00000 ,350 ,999,99999, , ,81221      ,4,8,12,Coal Creek town,2,2,100000,0,0,0,0,0,0,0,0,0,2,2,100000,0,0,0,0,0,0,0,0,0
2022,08,133000,005,0244,16385 ,00000 ,1508 ,216,19740, , ,80123      ,4,8,12,Columbine Valley town,25,25,30949816,0,0,0,0,0,0,0,0,0,25,25,30949816,0,0,0,0,0,0,0,0,0
2022,08,135000,001,0245,16495 ,00000 ,59317 ,216,19740, ,1,80022      ,4,8,12,Commerce City,706,706,259961216,66,132,23324581,0,0,0,1,50,5784192,706,706,259961216,66,132,23324581,0,0,0,1,50,5784192
2022,08,137000,021,    ,99990 ,00000 ,4250 ,999,99999, , ,81129      ,4,8,12,Conejos County Unincorporated Area,40,40,13335613,0,0,0,0,0,0,0,0,0,40,40,13335613,0,0,0,0,0,0,0,0,0
2022,08,139000,083,0250,17375 ,00000 ,8734 ,999,99999, , ,81321      ,4,8,0,Cortez,19,19,4765883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,141000,023,    ,99990 ,00000 ,2822 ,999,99999, , ,81152      ,4,8,0,Costilla County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,143000,081,0255,17760 ,00000 ,8953 ,999,99999, , ,81625      ,4,8,12,Craig,3,3,905000,0,0,0,0,0,0,0,0,0,3,3,905000,0,0,0,0,0,0,0,0,0
2022,08,145000,029,0260,17925 ,00000 ,429 ,999,99999, , ,81415      ,4,8,12,Crawford town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,147000,079,0796,14765 ,00000 ,315 ,999,99999, , ,81130      ,4,8,0,City of Creede town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,149000,051,0270,18310 ,00000 ,1682 ,999,99999, , ,81224      ,4,8,12,Crested Butte town,10,10,14534929,1,2,745452,0,0,0,0,0,0,10,10,14534929,1,2,745452,0,0,0,0,0,0
2022,08,150000,109,0275,18420 ,00000 ,138 ,999,99999, , ,81131      ,4,8,12,Crestone town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,151000,119,0280,18530 ,00000 ,1266 ,999,17820, , ,80813      ,4,8,12,Cripple Creek,14,14,2988600,1,2,250000,3,12,1654902,0,0,0,14,14,2988600,1,2,250000,3,12,1654902,0,0,0
2022,08,153000,075,0285,18640 ,00000 ,110 ,999,99999, , ,80726      ,4,8,12,Crook town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,155000,025,    ,99990 ,00000 ,3948 ,999,99999, , ,81063      ,4,8,12,Crowley County Unincorporated Area,17,17,5730462,6,12,2221788,0,0,0,0,0,0,17,17,5730462,6,12,2221788,0,0,0,0,0,0
2022,08,157000,025,0290,18750 ,00000 ,166 ,999,99999, , ,810330036  ,4,8,0,Crowley town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,159000,027,    ,99990 ,00000 ,3750 ,999,99999, , ,81252      ,4,8,12,Custer County Unincorporated Area,114,114,36369284,0,0,0,0,0,0,0,0,0,114,114,36369284,0,0,0,0,0,0,0,0,0
2022,08,161000,123,0295,19080 ,00000 ,6572 ,216,24540, , ,805140186  ,4,8,12,Dacono,71,71,24075068,0,0,0,0,0,0,0,0,0,71,71,24075068,0,0,0,0,0,0,0,0,0
2022,08,165000,005,0305,19630 ,00000 ,856 ,216,19740, , ,80105      ,4,8,0,Deer Trail town,61,61,10911012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,169000,029,0315,19850 ,00000 ,9030 ,999,99999, , ,81416      ,4,8,12,Delta,23,23,4368250,0,0,0,0,0,0,0,0,0,23,23,4368250,0,0,0,0,0,0,0,0,0
2022,08,173000,031,0320,20000 ,00000 ,735538 ,216,19740,2,1,80202      ,4,8,12,Denver,1323,1323,373243160,0,0,0,5,15,2071625,84,6958,997343550,1323,1323,373243160,0,0,0,5,15,2071625,84,6958,997343550
2022,08,177000,081,0332,20495 ,00000 ,334 ,999,99999, , ,816100238  ,4,8,12,Dinosaur town,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
2022,08,181000,083,0335,20770 ,00000 ,964 ,999,99999, , ,81323      ,4,8,12,Dolores town,1,1,181000,0,0,0,0,0,0,0,0,0,1,1,181000,0,0,0,0,0,0,0,0,0
2022,08,183000,035,    ,99990 ,00000 ,203901 ,216,19740,2, ,80104      ,4,8,12,Douglas County Unincorporated Area,1413,1413,367120089,31,62,12590265,0,0,0,36,746,71416607,1413,1413,367120089,31,62,12590265,0,0,0,36,746,71416607
2022,08,187000,067,0350,22035 ,00000 ,19690 ,999,99999, , ,81301      ,4,8,0,Durango,99,99,14846817,4,8,1554732,0,0,0,12,61,2108147,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,189000,061,0355,22145 ,00000 ,632 ,999,99999, , ,81036      ,4,8,12,Eads town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,191000,037,    ,99990 ,00000 ,23646 ,999,99999, , ,81631      ,4,8,12,Eagle County Unincorporated Area,15,15,16954515,0,0,0,0,0,0,0,0,0,15,15,16954515,0,0,0,0,0,0,0,0,0
2022,08,193000,037,0360,22200 ,00000 ,6911 ,999,99999, , ,81631      ,4,8,12,Eagle town,18,18,20059807,0,0,0,0,0,0,2,38,7477240,18,18,20059807,0,0,0,0,0,0,2,38,7477240
2022,08,195000,123,0370,22860 ,00000 ,6000 ,216,24540, , ,80615      ,4,8,12,Eaton town,3,3,1049210,0,0,0,0,0,0,0,0,0,3,3,1049210,0,0,0,0,0,0,0,0,0
2022,08,197000,125,0375,23025 ,00000 ,260 ,999,99999, , ,807270217  ,4,8,12,Eckley town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,199000,059,0380,23135 ,00000 ,5393 ,216,19740, , ,80214      ,4,8,12,Edgewater,3,3,1140154,1,2,767000,1,3,817833,1,5,1850000,3,3,1140154,1,2,767000,1,3,817833,1,5,1850000
2022,08,201000,041,    ,99990 ,00000 ,196856 ,999,17820,2, ,80910      ,4,8,12,El Paso County Unincorporated Area,3499,3499,1359360888,117,234,24209594,2,8,871718,128,4942,762756016,3499,3499,1359360888,117,234,24209594,2,8,871718,128,4942,762756016
2022,08,203000,039,    ,99990 ,00000 ,23930 ,216,19740, , ,80117      ,4,8,12,Elbert County Unincorporated Area,220,220,78552508,0,0,0,0,0,0,0,0,0,220,220,78552508,0,0,0,0,0,0,0,0,0
2022,08,205000,039,0385,23740 ,00000 ,1867 ,216,19740, , ,80107      ,4,8,12,Elizabeth town,31,31,7317051,0,0,0,0,0,0,2,32,3243800,31,31,7317051,0,0,0,0,0,0,2,32,3243800
2022,08,209000,005,0395,24785 ,00000 ,35099 ,216,19740, , ,80110      ,4,8,12,Englewood,41,41,13158315,0,0,0,0,0,0,3,504,122860599,41,41,13158315,0,0,0,0,0,0,3,504,122860599
2022,08,213000,123,0400,24950 ,00000 ,17559 ,216,24540,2, ,805160750  ,4,8,12,Erie town,619,619,167400143,22,44,7684942,6,19,2894916,9,225,33018609,619,619,167400143,22,44,7684942,6,19,2894916,9,225,33018609
2022,08,215000,069,0405,25115 ,00000 ,6553 ,999,22660, , ,80517      ,4,8,12,Estes Park town,12,12,9885350,0,0,0,0,0,0,1,8,1500000,12,12,9885350,0,0,0,0,0,0,1,8,1500000
2022,08,217000,123,0415,25280 ,00000 ,23183 ,216,24540, , ,80620      ,4,8,12,Evans,15,15,3969946,0,0,0,0,0,0,0,0,0,15,15,3969946,0,0,0,0,0,0,0,0,0
2022,08,219000,093,0425,25610 ,00000 ,803 ,216,19740, , ,804400267  ,4,8,12,Fairplay town,3,3,900000,0,0,0,0,0,0,0,0,0,3,3,900000,0,0,0,0,0,0,0,0,0
2022,08,221000,001,0430,26270 ,00000 ,13598 ,216,19740, , ,80221      ,4,8,12,Federal Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,223000,123,0435,26600 ,00000 ,15298 ,216,24540, , ,80504      ,4,8,12,Firestone town,198,198,85909832,0,0,0,0,0,0,0,0,0,198,198,85909832,0,0,0,0,0,0,0,0,0
2022,08,225000,063,0440,26765 ,00000 ,567 ,999,99999, , ,80815      ,4,8,12,Flagler town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,227000,075,0445,26875 ,00000 ,405 ,999,99999, , ,80728      ,4,8,12,Fleming town,2,2,292000,0,0,0,0,0,0,0,0,0,2,2,292000,0,0,0,0,0,0,0,0,0
2022,08,229000,043,0450,27040 ,00000 ,3982 ,999,99999, , ,81226      ,4,8,12,Florence,14,14,2971276,0,0,0,0,0,0,1,6,297500,14,14,2971276,0,0,0,0,0,0,1,6,297500
2022,08,231000,069,0455,27425 ,00000 ,168234 ,999,22660, ,1,80524      ,4,8,12,Fort Collins,287,287,95028889,3,6,1240298,3,12,2762384,23,497,99358033,287,287,95028889,3,6,1240298,3,12,2762384,23,497,99358033
2022,08,233000,123,0465,27700 ,00000 ,8666 ,216,24540, , ,806211343  ,4,8,12,Fort Lupton,227,227,54469406,0,0,0,2,8,1381184,7,36,4034280,227,227,54469406,0,0,0,2,8,1381184,7,36,4034280
2022,08,235000,087,0470,27810 ,00000 ,11249 ,999,99999, , ,80701      ,4,8,12,Fort Morgan,5,5,690130,1,2,224341,11,43,4133250,0,0,0,5,5,690130,1,2,224341,11,43,4133250,0,0,0
2022,08,239000,089,0480,27975 ,00000 ,1149 ,999,99999, , ,810391134  ,4,8,12,Fowler town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,240000,005,0483,28105 ,00000 ,771 ,216,19740, , ,80108      ,4,8,12,Foxfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,243000,123,0490,28360 ,00000 ,11515 ,216,24540, , ,805300435  ,4,8,12,Frederick town,150,150,47098260,62,124,25789075,0,0,0,0,0,0,150,150,47098260,62,124,25789075,0,0,0,0,0,0
2022,08,245000,043,    ,99990 ,00000 ,25552 ,999,99999, , ,81212      ,4,8,12,Fremont County Unincorporated Area,114,114,26662557,0,0,0,0,0,0,0,0,0,114,114,26662557,0,0,0,0,0,0,0,0,0
2022,08,247000,117,0500,28690 ,00000 ,2874 ,999,99999, , ,80443      ,4,8,0,Frisco town,17,17,12193618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,251000,123,0510,29185 ,00000 ,279 ,216,24540, , ,806318466  ,4,8,12,Garden City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,253000,045,    ,99990 ,00000 ,24455 ,999,99999, , ,81601      ,4,8,12,Garfield County Unincorporated Area,127,127,32914810,0,0,0,0,0,0,0,0,0,127,127,32914810,0,0,0,0,0,0,0,0,0
2022,08,257000,019,0520,29735 ,00000 ,1102 ,216,19740, , ,804440426  ,4,8,12,Georgetown town,5,5,2385000,0,0,0,0,0,0,0,0,0,5,5,2385000,0,0,0,0,0,0,0,0,0
2022,08,259000,123,0525,29955 ,00000 ,1169 ,216,24540, , ,806230128  ,4,8,12,Gilcrest town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,261000,047,    ,99990 ,00000 ,5374 ,216,19740, , ,80427      ,4,8,12,Gilpin County Unincorporated Area,31,31,23591760,0,0,0,0,0,0,0,0,0,31,31,23591760,0,0,0,0,0,0,0,0,0
2022,08,263000,005,0530,30340 ,00000 ,5102 ,216,19740, , ,80246      ,4,8,12,Glendale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,265000,045,0535,30780 ,00000 ,10222 ,999,99999, , ,81601      ,4,8,12,Glenwood Springs,2,2,285817,1,2,780000,0,0,0,1,5,955000,2,2,285817,1,2,780000,0,0,0,1,5,955000
2022,08,267000,059,0540,30835 ,00000 ,20347 ,216,19740, , ,80401      ,4,8,12,Golden,3,3,1800000,0,0,0,0,0,0,0,0,0,3,3,1800000,0,0,0,0,0,0,0,0,0
2022,08,269000,099,0545,31550 ,00000 ,509 ,999,99999, , ,81041      ,4,8,0,Granada town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,273000,049,    ,99990 ,00000 ,8489 ,999,99999,2, ,80451      ,4,8,12,Grand County Unincorporated Area,167,167,71559262,0,0,0,2,6,1068530,11,67,9747625,167,167,71559262,0,0,0,2,6,1068530,11,67,9747625
2022,08,279000,123,0570,32155 ,00000 ,108958 ,216,24540, ,1,80631      ,4,8,12,Greeley,345,345,106018005,0,0,0,4,14,3979332,76,1711,248364754,345,345,106018005,0,0,0,4,14,3979332,76,1711,248364754
2022,08,285000,005,0580,33035 ,00000 ,14907 ,216,19740, , ,80111      ,4,8,12,Greenwood Village,11,11,19047093,0,0,0,0,0,0,0,0,0,11,11,19047093,0,0,0,0,0,0,0,0,0
2022,08,287000,123,0585,33310 ,00000 ,161 ,216,24540, , ,80729      ,4,8,12,Grover town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,289000,051,0590,33640 ,00000 ,6840 ,999,99999, , ,81230      ,4,8,12,Gunnison,15,15,3253212,1,2,396491,1,4,1170928,2,10,2179084,15,15,3253212,1,2,396491,1,4,1170928,2,10,2179084
2022,08,291000,051,    ,99990 ,00000 ,7968 ,999,99999, , ,81230      ,4,8,12,Gunnison County Unincorporated Area,80,80,69486435,0,0,0,0,0,0,0,0,0,80,80,69486435,0,0,0,0,0,0,0,0,0
2022,08,293000,037,0595,33695 ,00000 ,7304 ,999,99999, , ,81637      ,4,8,12,Gypsum town,35,35,17235286,0,0,0,0,0,0,0,0,0,35,35,17235286,0,0,0,0,0,0,0,0,0
2022,08,299000,095,0610,34960 ,00000 ,937 ,999,99999, , ,80731      ,4,8,12,Haxtun town,2,2,411000,0,0,0,0,0,0,0,0,0,2,2,411000,0,0,0,0,0,0,0,0,0
2022,08,303000,087,0620,36610 ,00000 ,258 ,999,99999, , ,80733      ,4,8,12,Hillrose town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,305000,053,    ,00000 ,00000 ,420 ,999,99999, , ,81235      ,4,8,0,Hinsdale County,15,15,6321375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,307000,099,0625,37215 ,00000 ,775 ,999,99999, , ,810470458  ,4,8,12,Holly town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,309000,095,0630,37270 ,00000 ,2239 ,999,99999, , ,80734      ,4,8,12,Holyoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,311000,003,0635,37380 ,00000 ,104 ,999,99999, , ,811360001  ,4,8,0,Hooper town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,315000,029,0640,37545 ,00000 ,928 ,999,99999, , ,81419      ,4,8,0,Hotchkiss town,7,7,1235908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,317000,123,0650,37820 ,00000 ,2768 ,216,24540, , ,80642      ,4,8,0,Hudson town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,319000,055,    ,99990 ,00000 ,3071 ,999,99999, , ,81089      ,4,8,0,Huerfano County Unincorporated Area,56,56,10228120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,321000,073,0655,37875 ,00000 ,782 ,999,99999, , ,80821      ,4,8,12,Hugo town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,08,323000,019,0660,38370 ,00000 ,1857 ,216,19740, , ,80452      ,4,8,12,Idaho Springs,0,0,0,2,4,924000,0,0,0,0,0,0,0,0,0,2,4,924000,0,0,0,0,0,0
2022,08,325000,067,0665,38535 ,00000 ,963 ,999,99999, , ,81137      ,4,8,12,Ignacio town,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
2022,08,327000,075,0670,38590 ,00000 ,272 ,999,99999, , ,807360194  ,4,8,12,Iliff town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
