Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2017,08,139000,083,0250,17375 ,00000 ,8482 ,999,99999, , ,81321      ,4,8,12,Cortez,17,17,4050000,0,0,0,0,0,0,0,0,0,17,17,4050000,0,0,0,0,0,0,0,0,0
2017,08,141000,023,    ,99990 ,00000 ,2510 ,999,99999, , ,81152      ,4,8,0,Costilla County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,143000,081,0255,17760 ,00000 ,9464 ,999,99999,2, ,81625      ,4,8,12,Craig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,145000,029,0260,17925 ,00000 ,431 ,999,99999, , ,81415      ,4,8,12,Crawford town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,147000,079,0796,14765 ,00000 ,290 ,999,99999, , ,81130      ,4,8,12,City of Creede town,5,5,870777,0,0,0,0,0,0,0,0,0,5,5,870777,0,0,0,0,0,0,0,0,0
2017,08,149000,051,0270,18310 ,00000 ,1487 ,999,99999, , ,81224      ,4,8,12,Crested Butte town,16,16,7554106,0,0,0,0,0,0,0,0,0,16,16,7554106,0,0,0,0,0,0,0,0,0
2017,08,150000,109,0275,18420 ,00000 ,127 ,999,99999, , ,81131      ,4,8,12,Crestone town,1,1,87000,0,0,0,0,0,0,0,0,0,1,1,87000,0,0,0,0,0,0,0,0,0
2017,08,151000,119,0280,18530 ,00000 ,1189 ,999,17820, , ,80813      ,4,8,0,Cripple Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,153000,075,0285,18640 ,00000 ,110 ,999,99999, , ,80726      ,4,8,12,Crook town,1,1,10000,0,0,0,0,0,0,0,0,0,1,1,10000,0,0,0,0,0,0,0,0,0
2017,08,155000,025,    ,99990 ,00000 ,3964 ,999,99999, , ,81063      ,4,8,12,Crowley County Unincorporated Area,3,3,720000,0,0,0,0,0,0,0,0,0,3,3,720000,0,0,0,0,0,0,0,0,0
2017,08,157000,025,0290,18750 ,00000 ,176 ,999,99999, , ,810330036  ,4,8,12,Crowley town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,159000,027,    ,99990 ,00000 ,3100 ,999,99999, , ,81252      ,4,8,12,Custer County Unincorporated Area,61,61,16712086,0,0,0,0,0,0,0,0,0,61,61,16712086,0,0,0,0,0,0,0,0,0
2017,08,161000,123,0295,19080 ,00000 ,4152 ,216,24540, , ,805140186  ,4,8,12,Dacono,82,82,21873779,0,0,0,0,0,0,0,0,0,82,82,21873779,0,0,0,0,0,0,0,0,0
2017,08,165000,005,0305,19630 ,00000 ,546 ,216,19740, , ,80105      ,4,8,3,Deer Trail town,16,16,1371289,0,0,0,0,0,0,0,0,0,8,8,534418,0,0,0,0,0,0,0,0,0
2017,08,169000,029,0315,19850 ,00000 ,8915 ,999,99999, , ,81416      ,4,8,12,Delta,6,6,782208,0,0,0,0,0,0,0,0,0,6,6,782208,0,0,0,0,0,0,0,0,0
2017,08,173000,031,0320,20000 ,00000 ,600158 ,216,19740,2,1,80202      ,4,8,12,Denver,2370,2370,560293517,95,190,38194085,2,8,972000,58,7957,962026242,2370,2370,560293517,95,190,38194085,2,8,972000,58,7957,962026242
2017,08,177000,081,0332,20495 ,00000 ,339 ,999,99999, , ,816100238  ,4,8,12,Dinosaur town,1,1,90000,0,0,0,0,0,0,0,0,0,1,1,90000,0,0,0,0,0,0,0,0,0
2017,08,181000,083,0335,20770 ,00000 ,936 ,999,99999, , ,81323      ,4,8,12,Dolores town,0,0,0,1,2,213415,0,0,0,0,0,0,0,0,0,1,2,213415,0,0,0,0,0,0
2017,08,183000,035,    ,99990 ,00000 ,171031 ,216,19740,2, ,80104      ,4,8,12,Douglas County Unincorporated Area,965,965,308311054,1,2,418365,0,0,0,17,655,90492783,965,965,308311054,1,2,418365,0,0,0,17,655,90492783
2017,08,187000,067,0350,22035 ,00000 ,16887 ,999,99999, , ,81301      ,4,8,12,Durango,63,63,18050742,2,4,713001,0,0,0,10,264,29501976,63,63,18050742,2,4,713001,0,0,0,10,264,29501976
2017,08,189000,061,0355,22145 ,00000 ,609 ,999,99999, , ,81036      ,4,8,12,Eads town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,191000,037,    ,99990 ,00000 ,23240 ,999,99999, , ,81631      ,4,8,12,Eagle County Unincorporated Area,155,155,45113012,0,0,0,0,0,0,0,0,0,155,155,45113012,0,0,0,0,0,0,0,0,0
2017,08,193000,037,0360,22200 ,00000 ,6508 ,999,99999, , ,81631      ,4,8,12,Eagle town,32,32,12611489,0,0,0,3,11,1005956,4,23,3147885,32,32,12611489,0,0,0,3,11,1005956,4,23,3147885
2017,08,195000,123,0370,22860 ,00000 ,4365 ,216,24540, , ,80615      ,4,8,12,Eaton town,95,95,21519376,0,0,0,0,0,0,0,0,0,95,95,21519376,0,0,0,0,0,0,0,0,0
2017,08,197000,125,0375,23025 ,00000 ,257 ,999,99999, , ,807270217  ,4,8,12,Eckley town,1,1,260000,0,0,0,0,0,0,0,0,0,1,1,260000,0,0,0,0,0,0,0,0,0
2017,08,199000,059,0380,23135 ,00000 ,5170 ,216,19740, , ,80214      ,4,8,12,Edgewater,10,10,2556000,0,0,0,0,0,0,0,0,0,10,10,2556000,0,0,0,0,0,0,0,0,0
2017,08,201000,041,    ,99990 ,00000 ,165533 ,999,17820,2, ,80910      ,4,8,12,El Paso County Unincorporated Area,3742,3742,1476222763,2,4,456375,1,3,200000,27,1106,143129078,3742,3742,1476222763,2,4,456375,1,3,200000,27,1106,143129078
2017,08,203000,039,    ,99990 ,00000 ,20387 ,216,19740, , ,80117      ,4,8,12,Elbert County Unincorporated Area,162,162,49495003,0,0,0,0,0,0,0,0,0,162,162,49495003,0,0,0,0,0,0,0,0,0
2017,08,205000,039,0385,23740 ,00000 ,1358 ,216,19740, , ,80107      ,4,8,0,Elizabeth town,1,1,160430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,209000,005,0395,24785 ,00000 ,30255 ,216,19740, , ,80110      ,4,8,12,Englewood,105,105,24129584,0,0,0,0,0,0,0,0,0,105,105,24129584,0,0,0,0,0,0,0,0,0
2017,08,213000,123,0400,24950 ,00000 ,9787 ,216,24540,2, ,805160750  ,4,8,12,Erie town,494,494,137224006,1,2,333587,36,144,15756764,1,5,966852,494,494,137224006,1,2,333587,36,144,15756764,1,5,966852
2017,08,215000,069,0405,25115 ,00000 ,5858 ,999,22660, , ,80517      ,4,8,12,Estes Park town,23,23,9579895,0,0,0,1,3,1049180,0,0,0,23,23,9579895,0,0,0,1,3,1049180,0,0,0
2017,08,217000,123,0415,25280 ,00000 ,18537 ,216,24540, , ,806152036  ,4,8,12,Evans,107,107,19307594,1,2,376476,1,4,484294,4,20,2871632,107,107,19307594,1,2,376476,1,4,484294,4,20,2871632
2017,08,219000,093,0425,25610 ,00000 ,679 ,216,19740, , ,804400267  ,4,8,12,Fairplay town,1,1,250000,0,0,0,1,4,700000,0,0,0,1,1,250000,0,0,0,1,4,700000,0,0,0
2017,08,221000,001,0430,26270 ,00000 ,11467 ,216,19740, , ,80221      ,4,8,12,Federal Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,223000,123,0435,26600 ,00000 ,10147 ,216,24540, , ,80504      ,4,8,12,Firestone town,158,158,45284545,0,0,0,0,0,0,6,141,7920000,158,158,45284545,0,0,0,0,0,0,6,141,7920000
2017,08,225000,063,0440,26765 ,00000 ,561 ,999,99999, , ,80815      ,4,8,12,Flagler town,1,1,110000,0,0,0,0,0,0,0,0,0,1,1,110000,0,0,0,0,0,0,0,0,0
2017,08,227000,075,0445,26875 ,00000 ,408 ,999,99999, , ,80728      ,4,8,12,Fleming town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,229000,043,0450,27040 ,00000 ,3881 ,999,99999, , ,81226      ,4,8,12,Florence,4,4,683568,1,2,269000,0,0,0,0,0,0,4,4,683568,1,2,269000,0,0,0,0,0,0
2017,08,231000,069,0455,27425 ,00000 ,143986 ,999,22660, ,1,805228052  ,4,8,12,Fort Collins,657,657,143442813,5,10,1724202,3,12,2486285,39,698,108559313,657,657,143442813,5,10,1724202,3,12,2486285,39,698,108559313
2017,08,233000,123,0465,27700 ,00000 ,7377 ,216,24540, , ,806211343  ,4,8,12,Fort Lupton,16,16,4321088,0,0,0,0,0,0,0,0,0,16,16,4321088,0,0,0,0,0,0,0,0,0
2017,08,235000,087,0470,27810 ,00000 ,11315 ,999,99999, , ,80701      ,4,8,12,Fort Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,239000,089,0480,27975 ,00000 ,1182 ,999,99999, , ,810391134  ,4,8,12,Fowler town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,240000,005,0483,28105 ,00000 ,685 ,216,19740, , ,80108      ,4,8,12,Foxfield town,1,1,500000,0,0,0,0,0,0,0,0,0,1,1,500000,0,0,0,0,0,0,0,0,0
2017,08,243000,123,0490,28360 ,00000 ,8679 ,216,24540, , ,805300435  ,4,8,12,Frederick town,221,221,53664341,0,0,0,2,8,1434674,0,0,0,221,221,53664341,0,0,0,2,8,1434674,0,0,0
2017,08,245000,043,    ,99990 ,00000 ,24818 ,999,99999, , ,81212      ,4,8,12,Fremont County Unincorporated Area,55,55,11664860,0,0,0,0,0,0,0,0,0,55,55,11664860,0,0,0,0,0,0,0,0,0
2017,08,247000,117,0500,28690 ,00000 ,2683 ,999,99999, , ,80443      ,4,8,0,Frisco town,41,41,11979020,0,0,0,0,0,0,1,48,8266664,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,251000,123,0510,29185 ,00000 ,234 ,216,24540, , ,806318466  ,4,8,12,Garden City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,253000,045,    ,99990 ,00000 ,22643 ,999,99999, , ,81601      ,4,8,12,Garfield County Unincorporated Area,81,81,22456111,0,0,0,0,0,0,0,0,0,81,81,22456111,0,0,0,0,0,0,0,0,0
2017,08,257000,019,0520,29735 ,00000 ,1034 ,216,19740, , ,80444      ,4,8,12,Georgetown town,3,3,506374,0,0,0,0,0,0,1,10,1454170,3,3,506374,0,0,0,0,0,0,1,10,1454170
2017,08,259000,123,0525,29955 ,00000 ,1034 ,216,24540, , ,806230128  ,4,8,12,Gilcrest town,1,1,135333,0,0,0,0,0,0,0,0,0,1,1,135333,0,0,0,0,0,0,0,0,0
2017,08,261000,047,    ,99990 ,00000 ,4660 ,216,19740, , ,80427      ,4,8,12,Gilpin County Unincorporated Area,34,34,9489619,0,0,0,0,0,0,0,0,0,34,34,9489619,0,0,0,0,0,0,0,0,0
2017,08,263000,005,0530,30340 ,00000 ,4184 ,216,19740, , ,80222      ,4,8,12,Glendale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,265000,045,0535,30780 ,00000 ,9614 ,999,99999, , ,81601      ,4,8,0,Glenwood Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,267000,059,0540,30835 ,00000 ,18867 ,216,19740, , ,80401      ,4,8,12,Golden,30,30,7100325,0,0,0,0,0,0,0,0,0,30,30,7100325,0,0,0,0,0,0,0,0,0
2017,08,269000,099,0545,31550 ,00000 ,517 ,999,99999, , ,81041      ,4,8,0,Granada town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,273000,049,    ,99990 ,00000 ,8178 ,999,99999,2, ,80451      ,4,8,12,Grand County Unincorporated Area,101,101,34340379,0,0,0,0,0,0,0,0,0,101,101,34340379,0,0,0,0,0,0,0,0,0
2017,08,279000,123,0570,32155 ,00000 ,92889 ,216,24540, ,1,80631      ,4,8,12,Greeley,120,120,28889215,1,2,382663,2,8,1129881,16,219,38750415,120,120,28889215,1,2,382663,2,8,1129881,16,219,38750415
2017,08,285000,005,0580,33035 ,00000 ,13925 ,216,19740, , ,80111      ,4,8,12,Greenwood Village,13,13,10229265,0,0,0,0,0,0,1,6,875984,13,13,10229265,0,0,0,0,0,0,1,6,875984
2017,08,287000,123,0585,33310 ,00000 ,137 ,216,24540, , ,80729      ,4,8,12,Grover town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,289000,051,0590,33640 ,00000 ,5854 ,999,99999, , ,81230      ,4,8,12,Gunnison,41,41,6490814,0,0,0,0,0,0,0,0,0,41,41,6490814,0,0,0,0,0,0,0,0,0
2017,08,291000,051,    ,99990 ,00000 ,6985 ,999,99999, , ,81230      ,4,8,12,Gunnison County Unincorporated Area,79,79,19390231,1,2,396041,0,0,0,0,0,0,79,79,19390231,1,2,396041,0,0,0,0,0,0
2017,08,293000,037,0595,33695 ,00000 ,6477 ,999,99999, , ,81637      ,4,8,12,Gypsum town,45,45,808974,0,0,0,0,0,0,3,66,5613227,45,45,808974,0,0,0,0,0,0,3,66,5613227
2017,08,299000,095,0610,34960 ,00000 ,946 ,999,99999, , ,80731      ,4,8,12,Haxtun town,1,1,75000,0,0,0,0,0,0,0,0,0,1,1,75000,0,0,0,0,0,0,0,0,0
2017,08,301000,107,0615,35070 ,00000 ,1810 ,999,99999, , ,816390190  ,4,8,0,Hayden town,4,4,797065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,303000,087,0620,36610 ,00000 ,264 ,999,99999, , ,80733      ,4,8,0,Hillrose town,1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,305000,053,    ,00000 ,00000 ,435 ,999,99999, , ,81235      ,4,8,12,Hinsdale County,8,8,3371400,0,0,0,0,0,0,0,0,0,8,8,3371400,0,0,0,0,0,0,0,0,0
2017,08,307000,099,0625,37215 ,00000 ,802 ,999,99999, , ,810470458  ,4,8,12,Holly town,1,1,210000,0,0,0,0,0,0,0,0,0,1,1,210000,0,0,0,0,0,0,0,0,0
2017,08,309000,095,0630,37270 ,00000 ,2313 ,999,99999, , ,80734      ,4,8,12,Holyoke,9,9,954937,1,2,243500,0,0,0,0,0,0,9,9,954937,1,2,243500,0,0,0,0,0,0
2017,08,311000,003,0635,37380 ,00000 ,103 ,999,99999, , ,811360001  ,4,8,0,Hooper town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,315000,029,0640,37545 ,00000 ,944 ,999,99999, , ,81419      ,4,8,12,Hotchkiss town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,317000,123,0650,37820 ,00000 ,2356 ,216,24540, , ,80642      ,4,8,0,Hudson town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,319000,055,    ,99990 ,00000 ,2843 ,999,99999, , ,81089      ,4,8,0,Huerfano County Unincorporated Area,36,36,6575217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,321000,073,0655,37875 ,00000 ,730 ,999,99999, , ,80821      ,4,8,12,Hugo town,3,3,491052,0,0,0,0,0,0,0,0,0,3,3,491052,0,0,0,0,0,0,0,0,0
2017,08,323000,019,0660,38370 ,00000 ,1717 ,216,19740, , ,80452      ,4,8,12,Idaho Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,325000,067,0665,38535 ,00000 ,697 ,999,99999, , ,81137      ,4,8,12,Ignacio town,2,2,500000,0,0,0,0,0,0,0,0,0,2,2,500000,0,0,0,0,0,0,0,0,0
2017,08,327000,075,0670,38590 ,00000 ,266 ,999,99999, , ,807360194  ,4,8,12,Iliff town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
