Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2025,08,197000,125,0375,23025 ,00000 ,260 ,999,99999, , ,807270217  ,4,8,12,Eckley town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,199000,059,0380,23135 ,00000 ,5393 ,216,19740, , ,80214      ,4,8,12,Edgewater,4,4,2534558,1,2,460000,0,0,0,0,0,0,4,4,2534558,1,2,460000,0,0,0,0,0,0
2025,08,201000,041,    ,99990 ,00000 ,196856 ,999,17820,2, ,80910      ,4,8,12,El Paso County Unincorporated Area,2719,2719,1473660656,91,182,32709756,0,0,0,65,2804,558512846,2719,2719,1473660656,91,182,32709756,0,0,0,65,2804,558512846
2025,08,203000,039,    ,99990 ,00000 ,23930 ,216,19740, , ,80117      ,4,8,12,Elbert County Unincorporated Area,281,281,138571663,0,0,0,0,0,0,0,0,0,281,281,138571663,0,0,0,0,0,0,0,0,0
2025,08,205000,039,0385,23740 ,00000 ,1867 ,216,19740, , ,80107      ,4,8,12,Elizabeth town,2,2,884902,0,0,0,0,0,0,2,48,5340000,2,2,884902,0,0,0,0,0,0,2,48,5340000
2025,08,209000,005,0395,24785 ,00000 ,35099 ,216,19740, , ,80110      ,4,8,12,Englewood,30,30,11572702,0,0,0,3,12,3600000,7,42,8600000,30,30,11572702,0,0,0,3,12,3600000,7,42,8600000
2025,08,213000,123,0400,24950 ,00000 ,17559 ,216,24540,2, ,805160750  ,4,8,12,Erie town,108,108,49188101,0,0,0,0,0,0,1,64,25359464,108,108,49188101,0,0,0,0,0,0,1,64,25359464
2025,08,215000,069,0405,25115 ,00000 ,6553 ,999,22660, , ,80517      ,4,8,12,Estes Park town,6,6,4691932,0,0,0,0,0,0,0,0,0,6,6,4691932,0,0,0,0,0,0,0,0,0
2025,08,217000,123,0415,25280 ,00000 ,23183 ,216,24540, , ,80620      ,4,8,12,Evans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,219000,093,0425,25610 ,00000 ,803 ,216,19740, , ,804400267  ,4,8,12,Fairplay town,4,4,1700000,0,0,0,0,0,0,0,0,0,4,4,1700000,0,0,0,0,0,0,0,0,0
2025,08,221000,001,0430,26270 ,00000 ,13598 ,216,19740, , ,80221      ,4,8,12,Federal Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,223000,123,0435,26600 ,00000 ,15298 ,216,24540, , ,80504      ,4,8,12,Firestone town,119,119,58924510,0,0,0,0,0,0,0,0,0,119,119,58924510,0,0,0,0,0,0,0,0,0
2025,08,225000,063,0440,26765 ,00000 ,567 ,999,99999, , ,80815      ,4,8,12,Flagler town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,227000,075,0445,26875 ,00000 ,405 ,999,44540, , ,80728      ,4,8,0,Fleming town,1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,229000,043,0450,27040 ,00000 ,3982 ,444,15860, , ,81226      ,4,8,12,Florence,9,9,1617477,0,0,0,0,0,0,0,0,0,9,9,1617477,0,0,0,0,0,0,0,0,0
2025,08,231000,069,0455,27425 ,00000 ,168234 ,999,22660, ,1,80524      ,4,8,12,Fort Collins,296,296,102096789,3,6,483265,14,54,5431870,48,957,160403784,296,296,102096789,3,6,483265,14,54,5431870,48,957,160403784
2025,08,233000,123,0465,27700 ,00000 ,8666 ,216,24540, , ,806211343  ,4,8,12,Fort Lupton,210,210,59456879,0,0,0,0,0,0,0,0,0,210,210,59456879,0,0,0,0,0,0,0,0,0
2025,08,235000,087,0470,27810 ,00000 ,11249 ,999,22820, ,2,80701      ,4,8,12,Fort Morgan,15,15,4921228,1,2,665035,0,0,0,0,0,0,15,15,4921228,1,2,665035,0,0,0,0,0,0
2025,08,239000,089,0480,27975 ,00000 ,1149 ,999,99999,2, ,810391134  ,4,8,12,Fowler town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,240000,005,0483,28105 ,00000 ,771 ,216,19740, , ,80108      ,4,8,12,Foxfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,243000,123,0490,28360 ,00000 ,11515 ,216,24540, , ,805300435  ,4,8,12,Frederick town,56,56,22340798,0,0,0,0,0,0,0,0,0,56,56,22340798,0,0,0,0,0,0,0,0,0
2025,08,245000,043,    ,99990 ,00000 ,25552 ,444,15860, , ,81212      ,4,8,12,Fremont County Unincorporated Area,73,73,17342994,0,0,0,0,0,0,0,0,0,73,73,17342994,0,0,0,0,0,0,0,0,0
2025,08,247000,117,0500,28690 ,00000 ,2874 ,999,14720, , ,80443      ,4,8,12,Frisco town,12,12,16327343,0,0,0,0,0,0,1,54,26265360,12,12,16327343,0,0,0,0,0,0,1,54,26265360
2025,08,249000,077,0505,28745 ,00000 ,14295 ,999,24300, , ,81521      ,4,8,12,Fruita,99,99,13729772,0,0,0,0,0,0,4,42,2670726,99,99,13729772,0,0,0,0,0,0,4,42,2670726
2025,08,251000,123,0510,29185 ,00000 ,279 ,216,24540, , ,806318466  ,4,8,12,Garden City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,253000,045,    ,99990 ,00000 ,24455 ,233,40090, , ,81601      ,4,8,12,Garfield County Unincorporated Area,93,93,36906023,0,0,0,0,0,0,0,0,0,93,93,36906023,0,0,0,0,0,0,0,0,0
2025,08,257000,019,0520,29735 ,00000 ,1102 ,216,19740, , ,804440426  ,4,8,3,Georgetown town,5,5,2009995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,259000,123,0525,29955 ,00000 ,1169 ,216,24540, , ,806230128  ,4,8,0,Gilcrest town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,261000,047,    ,99990 ,00000 ,5374 ,216,19740, , ,80427      ,4,8,12,Gilpin County Unincorporated Area,22,22,15369794,0,0,0,0,0,0,0,0,0,22,22,15369794,0,0,0,0,0,0,0,0,0
2025,08,263000,005,0530,30340 ,00000 ,5102 ,216,19740, , ,80246      ,4,8,12,Glendale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,265000,045,0535,30780 ,00000 ,10222 ,233,40090, , ,81601      ,4,8,12,Glenwood Springs,15,15,6160000,0,0,0,1,4,1119100,1,5,1560000,15,15,6160000,0,0,0,1,4,1119100,1,5,1560000
2025,08,267000,059,0540,30835 ,00000 ,20347 ,216,19740, , ,80401      ,4,8,12,Golden,36,36,19778599,0,0,0,0,0,0,0,0,0,36,36,19778599,0,0,0,0,0,0,0,0,0
2025,08,269000,099,0545,31550 ,00000 ,509 ,999,99999, , ,81041      ,4,8,0,Granada town,10,10,4162344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,273000,049,    ,99990 ,00000 ,8489 ,999,99999,2, ,80451      ,4,8,12,Grand County Unincorporated Area,123,123,46201718,3,6,422724,0,0,0,3,69,8521231,123,123,46201718,3,6,422724,0,0,0,3,69,8521231
2025,08,279000,123,0570,32155 ,00000 ,108958 ,216,24540, ,1,80631      ,4,8,12,Greeley,200,200,74573042,0,0,0,0,0,0,19,483,77231201,200,200,74573042,0,0,0,0,0,0,19,483,77231201
2025,08,285000,005,0580,33035 ,00000 ,14907 ,216,19740, , ,80111      ,4,8,12,Greenwood Village,5,5,17799561,0,0,0,0,0,0,0,0,0,5,5,17799561,0,0,0,0,0,0,0,0,0
2025,08,287000,123,0585,33310 ,00000 ,161 ,216,24540, , ,80729      ,4,8,12,Grover town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,289000,051,0590,33640 ,00000 ,6840 ,999,99999, , ,81230      ,4,8,12,Gunnison,6,6,2246913,1,2,503373,0,0,0,0,0,0,6,6,2246913,1,2,503373,0,0,0,0,0,0
2025,08,291000,051,    ,99990 ,00000 ,7968 ,999,99999, , ,81230      ,4,8,12,Gunnison County Unincorporated Area,120,120,117446877,0,0,0,0,0,0,0,0,0,120,120,117446877,0,0,0,0,0,0,0,0,0
2025,08,293000,037,0595,33695 ,00000 ,7304 ,233,20780, , ,81637      ,4,8,12,Gypsum town,59,59,13107108,0,0,0,0,0,0,0,0,0,59,59,13107108,0,0,0,0,0,0,0,0,0
2025,08,299000,095,0610,34960 ,00000 ,937 ,999,99999, , ,80731      ,4,8,12,Haxtun town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,303000,087,0620,36610 ,00000 ,258 ,999,22820, , ,80733      ,4,8,12,Hillrose town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,305000,053,    ,00000 ,00000 ,420 ,999,99999, , ,81235      ,4,8,12,Hinsdale County,8,8,2372150,0,0,0,0,0,0,0,0,0,8,8,2372150,0,0,0,0,0,0,0,0,0
2025,08,307000,099,0625,37215 ,00000 ,775 ,999,99999, , ,810470458  ,4,8,12,Holly town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,309000,095,0630,37270 ,00000 ,2239 ,999,99999, , ,80734      ,4,8,12,Holyoke,0,0,0,1,2,400639,0,0,0,0,0,0,0,0,0,1,2,400639,0,0,0,0,0,0
2025,08,311000,003,0635,37380 ,00000 ,104 ,999,10480, , ,811360001  ,4,8,0,Hooper town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,315000,029,0640,37545 ,00000 ,928 ,999,99999, , ,81419      ,4,8,12,Hotchkiss town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,317000,123,0650,37820 ,00000 ,2768 ,216,24540, , ,80642      ,4,8,0,Hudson town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,319000,055,    ,99990 ,00000 ,3071 ,999,99999, , ,81089      ,4,8,0,Huerfano County Unincorporated Area,43,43,8851990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,08,321000,073,0655,37875 ,00000 ,782 ,999,99999, , ,80821      ,4,8,12,Hugo town,1,1,214447,0,0,0,0,0,0,0,0,0,1,1,214447,0,0,0,0,0,0,0,0,0
2025,08,323000,019,0660,38370 ,00000 ,1857 ,216,19740, , ,80452      ,4,8,12,Idaho Springs,2,2,373774,0,0,0,0,0,0,0,0,0,2,2,373774,0,0,0,0,0,0,0,0,0
2025,08,325000,067,0665,38535 ,00000 ,963 ,999,20420, , ,81137      ,4,8,12,Ignacio town,12,12,3558224,0,0,0,0,0,0,0,0,0,12,12,3558224,0,0,0,0,0,0,0,0,0
2025,08,327000,075,0670,38590 ,00000 ,272 ,999,44540, , ,807360194  ,4,8,12,Iliff town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
