Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2021,08,051000,063,0085,06530 ,00000 ,237 ,999,99999, , ,80805      ,4,8,12,Bethune town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,053000,047,0090,07025 ,00000 ,118 ,216,19740, , ,80422      ,4,8,12,Black Hawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,055000,023,0095,07190 ,00000 ,385 ,999,99999, , ,81123      ,4,8,12,Blanca town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,057000,117,0097,07410 ,00000 ,849 ,999,99999, , ,80424      ,4,8,12,Blue River town,10,10,6177670,0,0,0,0,0,0,0,0,0,10,10,6177670,0,0,0,0,0,0,0,0,0
2021,08,063000,013,0110,07850 ,00000 ,97385 ,216,14500, ,1,803060791  ,4,8,12,Boulder,41,41,50072847,5,10,5611982,2,8,2273576,10,235,68280073,41,41,50072847,5,10,5611982,2,8,2273576,10,235,68280073
2021,08,065000,013,    ,99990 ,00000 ,43380 ,216,14500,2, ,80306      ,4,8,12,Boulder County Unincorporated Area,54,54,56487832,0,0,0,0,0,0,0,0,0,54,54,56487832,0,0,0,0,0,0,0,0,0
2021,08,067000,005,0115,08070 ,00000 ,589 ,216,19740,2, ,801231586  ,4,8,0,Bow Mar town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,073000,117,0125,08400 ,00000 ,4540 ,999,99999, , ,80424      ,4,8,12,Breckenridge town,28,28,52196680,0,0,0,1,3,2760000,3,80,18732590,28,28,52196680,0,0,0,1,3,2760000,3,80,18732590
2021,08,075000,001,0130,08675 ,00000 ,33009 ,216,19740,2, ,80601      ,4,8,12,Brighton,371,371,114051884,0,0,0,1,3,571717,0,0,0,371,371,114051884,0,0,0,1,3,571717,0,0,0
2021,08,079000,043,0140,09115 ,00000 ,233 ,999,99999, , ,81212      ,4,8,12,Brookside town,3,3,922562,0,0,0,0,0,0,0,0,0,3,3,922562,0,0,0,0,0,0,0,0,0
2021,08,083000,014,0143,09280 ,00000 ,55889 ,216,19740,2,1,80020      ,4,8,12,Broomfield,268,268,117647896,54,108,29422319,9,31,7034006,17,94,22893253,268,268,117647896,54,108,29422319,9,31,7034006,17,94,22893253
2021,08,089000,087,0150,09555 ,00000 ,5463 ,999,99999, , ,80723      ,4,8,0,Brush,3,3,395706,0,0,0,1,4,735000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,093000,063,0160,10600 ,00000 ,4254 ,999,99999, , ,80807      ,4,8,12,Burlington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,095000,041,0165,11260 ,00000 ,780 ,999,17820, , ,808088203  ,4,8,12,Calhan town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,099000,043,0610,11810 ,00000 ,16400 ,999,99999, , ,812151460  ,4,8,12,Canon City,49,49,14733477,0,0,0,0,0,0,0,0,0,49,49,14733477,0,0,0,0,0,0,0,0,0
2021,08,101000,045,0180,12045 ,00000 ,6427 ,999,99999, , ,81623      ,4,8,12,Carbondale town,21,21,13377653,7,14,5689368,0,0,0,3,94,15848933,21,21,13377653,7,14,5689368,0,0,0,3,94,15848933
2021,08,102900,035,0186,12387 ,00000 ,10360 ,216,19740, , ,80108      ,4,8,12,Castle Pines,585,585,166469650,9,18,2198817,0,0,0,4,92,14105107,585,585,166469650,9,18,2198817,0,0,0,4,92,14105107
2021,08,103000,035,0188,12415 ,00000 ,48231 ,216,19740, , ,80104      ,4,8,12,Castle Rock town,1154,1154,317706356,0,0,0,0,0,0,22,543,66068723,1154,1154,317706356,0,0,0,0,0,0,22,543,66068723
2021,08,105000,029,0190,12635 ,00000 ,2253 ,999,99999, , ,81413      ,4,8,12,Cedaredge town,26,26,5698561,0,0,0,0,0,0,0,0,0,26,26,5698561,0,0,0,0,0,0,0,0,0
2021,08,106000,005,0193,12815 ,00000 ,100377 ,216,19740, ,1,80112      ,4,8,12,Centennial,9,9,9274281,0,0,0,0,0,0,0,0,0,9,9,9274281,0,0,0,0,0,0,0,0,0
2021,08,109000,109,0195,12855 ,00000 ,2012 ,999,99999,2, ,81125      ,4,8,12,Center town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,111000,047,0200,12910 ,00000 ,663 ,216,19740,2, ,80427      ,4,8,0,Central City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,113000,015,    ,00000 ,00000 ,9219 ,999,99999, , ,81201      ,4,8,12,Chaffee County,347,347,89959360,1,2,271539,0,0,0,0,0,0,347,347,89959360,1,2,271539,0,0,0,0,0,0
2021,08,117000,005,0210,13845 ,00000 ,5987 ,216,19740, , ,80113      ,4,8,12,Cherry Hills Village,13,13,37845900,0,0,0,0,0,0,0,0,0,13,13,37845900,0,0,0,0,0,0,0,0,0
2021,08,119000,017,    ,99990 ,00000 ,757 ,999,99999, , ,808100567  ,4,8,0,Cheyenne County Unincorporated Area,11,11,1304511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,121000,017,0215,14175 ,00000 ,846 ,999,99999, , ,80810      ,4,8,0,Cheyenne Wells town,1,1,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,123000,019,    ,99990 ,00000 ,5885 ,216,19740,2, ,80444      ,4,8,12,Clear Creek County Unincorporated Area,21,21,8496451,0,0,0,0,0,0,0,0,0,21,21,8496451,0,0,0,0,0,0,0,0,0
2021,08,125000,043,0225,15330 ,00000 ,343 ,999,99999, , ,81221      ,4,8,12,Coal Creek town,1,1,91000,0,0,0,0,0,0,0,0,0,1,1,91000,0,0,0,0,0,0,0,0,0
2021,08,133000,005,0244,16385 ,00000 ,1256 ,216,19740, , ,80123      ,4,8,12,Columbine Valley town,43,43,53408793,0,0,0,0,0,0,0,0,0,43,43,53408793,0,0,0,0,0,0,0,0,0
2021,08,135000,001,0245,16495 ,00000 ,45913 ,216,19740, ,1,80022      ,4,8,12,Commerce City,999,999,256289631,126,252,37002780,0,0,0,10,451,63210269,999,999,256289631,126,252,37002780,0,0,0,10,451,63210269
2021,08,137000,021,    ,99990 ,00000 ,4383 ,999,99999, , ,81129      ,4,8,12,Conejos County Unincorporated Area,45,45,13838427,0,0,0,0,0,0,0,0,0,45,45,13838427,0,0,0,0,0,0,0,0,0
2021,08,139000,083,0250,17375 ,00000 ,8482 ,999,99999, , ,81321      ,4,8,12,Cortez,14,14,3716607,0,0,0,0,0,0,0,0,0,14,14,3716607,0,0,0,0,0,0,0,0,0
2021,08,141000,023,    ,99990 ,00000 ,2510 ,999,99999, , ,81152      ,4,8,0,Costilla County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,143000,081,0255,17760 ,00000 ,9464 ,999,99999, , ,81625      ,4,8,12,Craig,4,4,684500,0,0,0,0,0,0,0,0,0,4,4,684500,0,0,0,0,0,0,0,0,0
2021,08,145000,029,0260,17925 ,00000 ,431 ,999,99999, , ,81415      ,4,8,12,Crawford town,2,2,140000,0,0,0,0,0,0,0,0,0,2,2,140000,0,0,0,0,0,0,0,0,0
2021,08,147000,079,0796,14765 ,00000 ,290 ,999,99999, , ,81130      ,4,8,12,City of Creede town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,149000,051,0270,18310 ,00000 ,1487 ,999,99999, , ,81224      ,4,8,12,Crested Butte town,7,7,6615221,0,0,0,0,0,0,0,0,0,7,7,6615221,0,0,0,0,0,0,0,0,0
2021,08,150000,109,0275,18420 ,00000 ,127 ,999,99999, , ,81131      ,4,8,12,Crestone town,1,1,307521,0,0,0,0,0,0,0,0,0,1,1,307521,0,0,0,0,0,0,0,0,0
2021,08,151000,119,0280,18530 ,00000 ,1189 ,999,17820, , ,80813      ,4,8,12,Cripple Creek,3,3,305250,0,0,0,0,0,0,0,0,0,3,3,305250,0,0,0,0,0,0,0,0,0
2021,08,153000,075,0285,18640 ,00000 ,110 ,999,99999, , ,80726      ,4,8,12,Crook town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,155000,025,    ,99990 ,00000 ,3964 ,999,99999, , ,81063      ,4,8,12,Crowley County Unincorporated Area,2,2,620000,0,0,0,0,0,0,0,0,0,2,2,620000,0,0,0,0,0,0,0,0,0
2021,08,157000,025,0290,18750 ,00000 ,176 ,999,99999, , ,810330036  ,4,8,0,Crowley town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,159000,027,    ,99990 ,00000 ,3100 ,999,99999, , ,81252      ,4,8,12,Custer County Unincorporated Area,127,127,38777260,0,0,0,0,0,0,0,0,0,127,127,38777260,0,0,0,0,0,0,0,0,0
2021,08,161000,123,0295,19080 ,00000 ,4152 ,216,24540, , ,805140186  ,4,8,12,Dacono,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,165000,005,0305,19630 ,00000 ,546 ,216,19740, , ,80105      ,4,8,0,Deer Trail town,75,75,13406520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,169000,029,0315,19850 ,00000 ,8915 ,999,99999, , ,81416      ,4,8,12,Delta,41,41,9946483,0,0,0,0,0,0,10,122,19434444,41,41,9946483,0,0,0,0,0,0,10,122,19434444
2021,08,173000,031,0320,20000 ,00000 ,600158 ,216,19740,2,1,80202      ,4,8,12,Denver,1550,1550,425872333,0,0,0,1,4,750000,100,8446,1088027233,1550,1550,425872333,0,0,0,1,4,750000,100,8446,1088027233
2021,08,177000,081,0332,20495 ,00000 ,339 ,999,99999, , ,816100238  ,4,8,12,Dinosaur town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,181000,083,0335,20770 ,00000 ,936 ,999,99999, , ,81323      ,4,8,12,Dolores town,1,1,352566,1,2,492000,0,0,0,0,0,0,1,1,352566,1,2,492000,0,0,0,0,0,0
2021,08,183000,035,    ,99990 ,00000 ,171031 ,216,19740,2, ,80104      ,4,8,12,Douglas County Unincorporated Area,1330,1330,429785075,52,104,21828025,28,102,18479894,30,341,34669154,1330,1330,429785075,52,104,21828025,28,102,18479894,30,341,34669154
2021,08,187000,067,0350,22035 ,00000 ,16887 ,999,99999, , ,81301      ,4,8,12,Durango,114,114,15269041,3,6,1037481,0,0,0,1,50,1075000,114,114,15269041,3,6,1037481,0,0,0,1,50,1075000
2021,08,189000,061,0355,22145 ,00000 ,609 ,999,99999, , ,81036      ,4,8,12,Eads town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,191000,037,    ,99990 ,00000 ,23240 ,999,99999, , ,81631      ,4,8,12,Eagle County Unincorporated Area,104,104,117801867,0,0,0,0,0,0,2,43,9947426,104,104,117801867,0,0,0,0,0,0,2,43,9947426
2021,08,193000,037,0360,22200 ,00000 ,6508 ,999,99999, , ,81631      ,4,8,12,Eagle town,16,16,14106497,0,0,0,0,0,0,0,0,0,16,16,14106497,0,0,0,0,0,0,0,0,0
2021,08,195000,123,0370,22860 ,00000 ,4365 ,216,24540, , ,80615      ,4,8,12,Eaton town,8,8,2895433,0,0,0,0,0,0,1,8,950341,8,8,2895433,0,0,0,0,0,0,1,8,950341
2021,08,197000,125,0375,23025 ,00000 ,257 ,999,99999, , ,807270217  ,4,8,12,Eckley town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,199000,059,0380,23135 ,00000 ,5170 ,216,19740, , ,80214      ,4,8,12,Edgewater,3,3,1120221,7,14,3625931,5,15,3757919,5,26,5812383,3,3,1120221,7,14,3625931,5,15,3757919,5,26,5812383
2021,08,201000,041,    ,99990 ,00000 ,165533 ,999,17820,2, ,80910      ,4,8,12,El Paso County Unincorporated Area,4925,4925,1866463231,156,312,34413250,8,24,4560000,105,3925,669110132,4925,4925,1866463231,156,312,34413250,8,24,4560000,105,3925,669110132
2021,08,203000,039,    ,99990 ,00000 ,20387 ,216,19740, , ,80117      ,4,8,12,Elbert County Unincorporated Area,310,310,109253731,0,0,0,0,0,0,0,0,0,310,310,109253731,0,0,0,0,0,0,0,0,0
2021,08,205000,039,0385,23740 ,00000 ,1358 ,216,19740, , ,80107      ,4,8,12,Elizabeth town,101,101,29816943,0,0,0,0,0,0,0,0,0,101,101,29816943,0,0,0,0,0,0,0,0,0
2021,08,209000,005,0395,24785 ,00000 ,30255 ,216,19740, , ,80110      ,4,8,12,Englewood,50,50,15065729,0,0,0,0,0,0,8,197,25691289,50,50,15065729,0,0,0,0,0,0,8,197,25691289
2021,08,213000,123,0400,24950 ,00000 ,9787 ,216,24540,2, ,805160750  ,4,8,12,Erie town,652,652,156636224,55,110,19212353,12,42,6399290,9,278,40406406,652,652,156636224,55,110,19212353,12,42,6399290,9,278,40406406
2021,08,215000,069,0405,25115 ,00000 ,5858 ,999,22660, , ,80517      ,4,8,12,Estes Park town,29,29,18937753,0,0,0,0,0,0,4,38,6200000,29,29,18937753,0,0,0,0,0,0,4,38,6200000
2021,08,217000,123,0415,25280 ,00000 ,18537 ,216,24540, , ,806152036  ,4,8,12,Evans,75,75,14979824,1,2,500000,1,4,831263,6,32,3877645,75,75,14979824,1,2,500000,1,4,831263,6,32,3877645
2021,08,219000,093,0425,25610 ,00000 ,679 ,216,19740, , ,804400267  ,4,8,12,Fairplay town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,221000,001,0430,26270 ,00000 ,11467 ,216,19740, , ,80221      ,4,8,12,Federal Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,223000,123,0435,26600 ,00000 ,10147 ,216,24540, , ,80504      ,4,8,12,Firestone town,336,336,101839555,0,0,0,0,0,0,3,15,974781,336,336,101839555,0,0,0,0,0,0,3,15,974781
2021,08,225000,063,0440,26765 ,00000 ,561 ,999,99999, , ,80815      ,4,8,12,Flagler town,5,5,1195000,0,0,0,0,0,0,0,0,0,5,5,1195000,0,0,0,0,0,0,0,0,0
2021,08,227000,075,0445,26875 ,00000 ,408 ,999,99999, , ,80728      ,4,8,12,Fleming town,1,1,111600,0,0,0,0,0,0,0,0,0,1,1,111600,0,0,0,0,0,0,0,0,0
2021,08,229000,043,0450,27040 ,00000 ,3881 ,999,99999, , ,81226      ,4,8,12,Florence,7,7,1519427,0,0,0,0,0,0,0,0,0,7,7,1519427,0,0,0,0,0,0,0,0,0
2021,08,231000,069,0455,27425 ,00000 ,143986 ,999,22660, ,1,805228052  ,4,8,12,Fort Collins,381,381,104253206,0,0,0,0,0,0,11,458,49474982,381,381,104253206,0,0,0,0,0,0,11,458,49474982
2021,08,233000,123,0465,27700 ,00000 ,7377 ,216,24540, , ,806211343  ,4,8,12,Fort Lupton,168,168,23536749,0,0,0,9,30,3150954,0,0,0,168,168,23536749,0,0,0,9,30,3150954,0,0,0
2021,08,235000,087,0470,27810 ,00000 ,11315 ,999,99999, , ,80701      ,4,8,12,Fort Morgan,11,11,1406743,0,0,0,13,52,5196555,0,0,0,11,11,1406743,0,0,0,13,52,5196555,0,0,0
2021,08,239000,089,0480,27975 ,00000 ,1182 ,999,99999, , ,810391134  ,4,8,12,Fowler town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,240000,005,0483,28105 ,00000 ,685 ,216,19740, , ,80108      ,4,8,12,Foxfield town,154,154,42227030,0,0,0,0,0,0,2,28,4263454,154,154,42227030,0,0,0,0,0,0,2,28,4263454
2021,08,243000,123,0490,28360 ,00000 ,8679 ,216,24540, , ,805300435  ,4,8,12,Frederick town,311,311,84725920,0,0,0,0,0,0,0,0,0,311,311,84725920,0,0,0,0,0,0,0,0,0
2021,08,245000,043,    ,99990 ,00000 ,24818 ,999,99999, , ,81212      ,4,8,12,Fremont County Unincorporated Area,100,100,28635418,0,0,0,0,0,0,0,0,0,100,100,28635418,0,0,0,0,0,0,0,0,0
2021,08,247000,117,0500,28690 ,00000 ,2683 ,999,99999, , ,80443      ,4,8,12,Frisco town,24,24,17214517,0,0,0,0,0,0,0,0,0,24,24,17214517,0,0,0,0,0,0,0,0,0
2021,08,251000,123,0510,29185 ,00000 ,234 ,216,24540, , ,806318466  ,4,8,12,Garden City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,253000,045,    ,99990 ,00000 ,22643 ,999,99999, , ,81601      ,4,8,12,Garfield County Unincorporated Area,160,160,47225480,2,4,1082999,0,0,0,0,0,0,160,160,47225480,2,4,1082999,0,0,0,0,0,0
2021,08,257000,019,0520,29735 ,00000 ,1034 ,216,19740, , ,80444      ,4,8,12,Georgetown town,0,0,0,0,0,0,0,0,0,9,76,9183333,0,0,0,0,0,0,0,0,0,9,76,9183333
2021,08,259000,123,0525,29955 ,00000 ,1034 ,216,24540, , ,806230128  ,4,8,12,Gilcrest town,1,1,225712,0,0,0,0,0,0,0,0,0,1,1,225712,0,0,0,0,0,0,0,0,0
2021,08,261000,047,    ,99990 ,00000 ,4660 ,216,19740, , ,80427      ,4,8,12,Gilpin County Unincorporated Area,22,22,6098990,0,0,0,0,0,0,0,0,0,22,22,6098990,0,0,0,0,0,0,0,0,0
2021,08,263000,005,0530,30340 ,00000 ,4184 ,216,19740, , ,80246      ,4,8,12,Glendale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,265000,045,0535,30780 ,00000 ,9614 ,999,99999, , ,81601      ,4,8,0,Glenwood Springs,0,0,0,0,0,0,0,0,0,1,152,65613104,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,267000,059,0540,30835 ,00000 ,18867 ,216,19740, , ,80401      ,4,8,12,Golden,12,12,5609000,0,0,0,0,0,0,0,0,0,12,12,5609000,0,0,0,0,0,0,0,0,0
2021,08,269000,099,0545,31550 ,00000 ,517 ,999,99999, , ,81041      ,4,8,12,Granada town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,273000,049,    ,99990 ,00000 ,8178 ,999,99999,2, ,80451      ,4,8,12,Grand County Unincorporated Area,258,258,107148911,0,0,0,0,0,0,2,60,7663449,258,258,107148911,0,0,0,0,0,0,2,60,7663449
2021,08,279000,123,0570,32155 ,00000 ,92889 ,216,24540, ,1,80631      ,4,8,12,Greeley,315,315,94872733,31,62,15051355,33,120,25801903,24,418,60880093,315,315,94872733,31,62,15051355,33,120,25801903,24,418,60880093
2021,08,285000,005,0580,33035 ,00000 ,13925 ,216,19740, , ,80111      ,4,8,12,Greenwood Village,9,9,13732745,0,0,0,0,0,0,0,0,0,9,9,13732745,0,0,0,0,0,0,0,0,0
2021,08,287000,123,0585,33310 ,00000 ,137 ,216,24540, , ,80729      ,4,8,12,Grover town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,289000,051,0590,33640 ,00000 ,5854 ,999,99999, , ,81230      ,4,8,12,Gunnison,29,29,5576705,2,4,912423,2,8,1207981,0,0,0,29,29,5576705,2,4,912423,2,8,1207981,0,0,0
2021,08,291000,051,    ,99990 ,00000 ,6985 ,999,99999, , ,81230      ,4,8,12,Gunnison County Unincorporated Area,98,98,39332535,2,4,713280,10,36,6514727,0,0,0,98,98,39332535,2,4,713280,10,36,6514727,0,0,0
2021,08,293000,037,0595,33695 ,00000 ,6477 ,999,99999, , ,81637      ,4,8,12,Gypsum town,24,24,4850958,14,28,4517808,2,6,1132684,5,150,4792998,24,24,4850958,14,28,4517808,2,6,1132684,5,150,4792998
2021,08,299000,095,0610,34960 ,00000 ,946 ,999,99999, , ,80731      ,4,8,12,Haxtun town,1,1,307521,0,0,0,0,0,0,0,0,0,1,1,307521,0,0,0,0,0,0,0,0,0
2021,08,303000,087,0620,36610 ,00000 ,264 ,999,99999, , ,80733      ,4,8,0,Hillrose town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,305000,053,    ,00000 ,00000 ,435 ,999,99999, , ,81235      ,4,8,0,Hinsdale County,14,14,5899950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,307000,099,0625,37215 ,00000 ,802 ,999,99999, , ,810470458  ,4,8,12,Holly town,2,2,600000,0,0,0,0,0,0,0,0,0,2,2,600000,0,0,0,0,0,0,0,0,0
2021,08,309000,095,0630,37270 ,00000 ,2313 ,999,99999, , ,80734      ,4,8,12,Holyoke,2,2,450000,0,0,0,0,0,0,0,0,0,2,2,450000,0,0,0,0,0,0,0,0,0
2021,08,311000,003,0635,37380 ,00000 ,103 ,999,99999, , ,811360001  ,4,8,0,Hooper town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,315000,029,0640,37545 ,00000 ,944 ,999,99999, , ,81419      ,4,8,12,Hotchkiss town,7,7,1235908,0,0,0,0,0,0,0,0,0,7,7,1235908,0,0,0,0,0,0,0,0,0
2021,08,317000,123,0650,37820 ,00000 ,2356 ,216,24540, , ,80642      ,4,8,0,Hudson town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,319000,055,    ,99990 ,00000 ,2843 ,999,99999, , ,81089      ,4,8,0,Huerfano County Unincorporated Area,55,55,10045472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,321000,073,0655,37875 ,00000 ,730 ,999,99999, , ,80821      ,4,8,12,Hugo town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,323000,019,0660,38370 ,00000 ,1717 ,216,19740, , ,80452      ,4,8,12,Idaho Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,325000,067,0665,38535 ,00000 ,697 ,999,99999, , ,81137      ,4,8,12,Ignacio town,2,2,380000,0,0,0,0,0,0,0,0,0,2,2,380000,0,0,0,0,0,0,0,0,0
2021,08,327000,075,0670,38590 ,00000 ,266 ,999,99999, , ,807360194  ,4,8,0,Iliff town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
