Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2019,08,043000,067,0065,05265 ,00000 ,2333 ,999,99999, , ,81122      ,4,8,12,Bayfield town,15,15,3544000,0,0,0,0,0,0,0,0,0,15,15,3544000,0,0,0,0,0,0,0,0,0
2019,08,045000,001,0075,06090 ,00000 ,1955 ,216,19740,2, ,801027806  ,4,8,12,Bennett town,55,55,17880082,0,0,0,2,8,1328168,0,0,0,55,55,17880082,0,0,0,2,8,1328168,0,0,0
2019,08,047000,011,    ,99990 ,00000 ,4089 ,999,99999, , ,81054      ,4,8,12,Bent County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,049000,069,0080,06255 ,00000 ,5042 ,999,22660,2, ,80513      ,4,8,12,Berthoud town,361,361,86235781,0,0,0,0,0,0,19,136,12058000,361,361,86235781,0,0,0,0,0,0,19,136,12058000
2019,08,051000,063,0085,06530 ,00000 ,237 ,999,99999, , ,80805      ,4,8,12,Bethune town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,053000,047,0090,07025 ,00000 ,118 ,216,19740, , ,80422      ,4,8,12,Black Hawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,055000,023,0095,07190 ,00000 ,385 ,999,99999, , ,81123      ,4,8,12,Blanca town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,057000,117,0097,07410 ,00000 ,849 ,999,99999, , ,80424      ,4,8,12,Blue River town,8,8,3552460,0,0,0,0,0,0,0,0,0,8,8,3552460,0,0,0,0,0,0,0,0,0
2019,08,063000,013,0110,07850 ,00000 ,97385 ,216,14500, ,1,803060791  ,4,8,12,Boulder,41,41,39694759,0,0,0,0,0,0,17,286,60464330,41,41,39694759,0,0,0,0,0,0,17,286,60464330
2019,08,065000,013,    ,99990 ,00000 ,43380 ,216,14500,2, ,80306      ,4,8,12,Boulder County Unincorporated Area,61,61,39672827,0,0,0,0,0,0,0,0,0,61,61,39672827,0,0,0,0,0,0,0,0,0
2019,08,067000,005,0115,08070 ,00000 ,589 ,216,19740,2, ,801231586  ,4,8,12,Bow Mar town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,073000,117,0125,08400 ,00000 ,4540 ,999,99999, , ,80424      ,4,8,12,Breckenridge town,33,33,56880039,3,6,4700000,0,0,0,0,0,0,33,33,56880039,3,6,4700000,0,0,0,0,0,0
2019,08,075000,001,0130,08675 ,00000 ,33009 ,216,19740,2, ,80601      ,4,8,12,Brighton,437,437,126967182,0,0,0,0,0,0,0,0,0,437,437,126967182,0,0,0,0,0,0,0,0,0
2019,08,079000,043,0140,09115 ,00000 ,233 ,999,99999, , ,81212      ,4,8,12,Brookside town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,083000,014,0143,09280 ,00000 ,55889 ,216,19740,2,1,80020      ,4,8,12,Broomfield,333,333,118197893,2,4,955282,0,0,0,1,6,1210636,333,333,118197893,2,4,955282,0,0,0,1,6,1210636
2019,08,089000,087,0150,09555 ,00000 ,5463 ,999,99999, , ,80723      ,4,8,0,Brush,2,2,263804,0,0,0,1,4,735000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,093000,063,0160,10600 ,00000 ,4254 ,999,99999, , ,80807      ,4,8,12,Burlington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,095000,041,0165,11260 ,00000 ,780 ,999,17820, , ,808088203  ,4,8,12,Calhan town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,099000,043,0610,11810 ,00000 ,16400 ,999,99999, , ,812151460  ,4,8,12,Canon City,33,33,9181833,1,2,320081,0,0,0,1,8,1000000,33,33,9181833,1,2,320081,0,0,0,1,8,1000000
2019,08,101000,045,0180,12045 ,00000 ,6427 ,999,99999, , ,81623      ,4,8,12,Carbondale town,34,34,17124587,0,0,0,1,3,558543,0,0,0,34,34,17124587,0,0,0,1,3,558543,0,0,0
2019,08,102900,035,0186,12387 ,00000 ,10360 ,216,19740, , ,80108      ,4,8,12,Castle Pines,254,254,83008301,0,0,0,0,0,0,0,0,0,254,254,83008301,0,0,0,0,0,0,0,0,0
2019,08,103000,035,0188,12415 ,00000 ,48231 ,216,19740, , ,80104      ,4,8,12,Castle Rock town,935,935,255765541,0,0,0,0,0,0,8,78,10295556,935,935,255765541,0,0,0,0,0,0,8,78,10295556
2019,08,105000,029,0190,12635 ,00000 ,2253 ,999,99999, , ,81413      ,4,8,12,Cedaredge town,14,14,2904441,0,0,0,0,0,0,0,0,0,14,14,2904441,0,0,0,0,0,0,0,0,0
2019,08,106000,005,0193,12815 ,00000 ,100377 ,216,19740, ,1,80112      ,4,8,12,Centennial,104,104,29204419,1,2,406062,1,4,806202,0,0,0,104,104,29204419,1,2,406062,1,4,806202,0,0,0
2019,08,109000,109,0195,12855 ,00000 ,2012 ,999,99999,2, ,81125      ,4,8,0,Center town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,111000,047,0200,12910 ,00000 ,663 ,216,19740,2, ,80427      ,4,8,12,Central City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,113000,015,    ,00000 ,00000 ,9219 ,999,99999, , ,81201      ,4,8,12,Chaffee County,143,143,36895077,3,6,971886,5,15,2748500,0,0,0,143,143,36895077,3,6,971886,5,15,2748500,0,0,0
2019,08,117000,005,0210,13845 ,00000 ,5987 ,216,19740, , ,80113      ,4,8,12,Cherry Hills Village,7,7,21237070,0,0,0,0,0,0,0,0,0,7,7,21237070,0,0,0,0,0,0,0,0,0
2019,08,119000,017,    ,99990 ,00000 ,757 ,999,99999, , ,808100567  ,4,8,0,Cheyenne County Unincorporated Area,6,6,714510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,121000,017,0215,14175 ,00000 ,846 ,999,99999, , ,80810      ,4,8,12,Cheyenne Wells town,6,6,847000,1,2,150000,0,0,0,0,0,0,6,6,847000,1,2,150000,0,0,0,0,0,0
2019,08,123000,019,    ,99990 ,00000 ,5885 ,216,19740,2, ,80444      ,4,8,12,Clear Creek County Unincorporated Area,17,17,4849946,0,0,0,0,0,0,0,0,0,17,17,4849946,0,0,0,0,0,0,0,0,0
2019,08,125000,043,0225,15330 ,00000 ,343 ,999,99999, , ,81221      ,4,8,12,Coal Creek town,2,2,280339,0,0,0,0,0,0,0,0,0,2,2,280339,0,0,0,0,0,0,0,0,0
2019,08,133000,005,0244,16385 ,00000 ,1256 ,216,19740, , ,80123      ,4,8,12,Columbine Valley town,10,10,10051185,0,0,0,0,0,0,0,0,0,10,10,10051185,0,0,0,0,0,0,0,0,0
2019,08,135000,001,0245,16495 ,00000 ,45913 ,216,19740, ,1,80022      ,4,8,12,Commerce City,629,629,184446241,0,0,0,0,0,0,0,0,0,629,629,184446241,0,0,0,0,0,0,0,0,0
2019,08,137000,021,    ,99990 ,00000 ,4383 ,999,99999, , ,81129      ,4,8,12,Conejos County Unincorporated Area,25,25,7070873,0,0,0,0,0,0,0,0,0,25,25,7070873,0,0,0,0,0,0,0,0,0
2019,08,139000,083,0250,17375 ,00000 ,8482 ,999,99999, , ,81321      ,4,8,12,Cortez,17,17,3837675,0,0,0,0,0,0,0,0,0,17,17,3837675,0,0,0,0,0,0,0,0,0
2019,08,141000,023,    ,99990 ,00000 ,2510 ,999,99999, , ,81152      ,4,8,0,Costilla County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,143000,081,0255,17760 ,00000 ,9464 ,999,99999,2, ,81625      ,4,8,12,Craig,7,7,1617463,0,0,0,0,0,0,0,0,0,7,7,1617463,0,0,0,0,0,0,0,0,0
2019,08,145000,029,0260,17925 ,00000 ,431 ,999,99999, , ,81415      ,4,8,12,Crawford town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,147000,079,0796,14765 ,00000 ,290 ,999,99999, , ,81130      ,4,8,12,City of Creede town,4,4,845404,0,0,0,0,0,0,0,0,0,4,4,845404,0,0,0,0,0,0,0,0,0
2019,08,149000,051,0270,18310 ,00000 ,1487 ,999,99999, , ,81224      ,4,8,12,Crested Butte town,19,19,7112432,0,0,0,4,12,2976695,0,0,0,19,19,7112432,0,0,0,4,12,2976695,0,0,0
2019,08,150000,109,0275,18420 ,00000 ,127 ,999,99999, , ,81131      ,4,8,12,Crestone town,1,1,200000,1,2,145000,0,0,0,0,0,0,1,1,200000,1,2,145000,0,0,0,0,0,0
2019,08,151000,119,0280,18530 ,00000 ,1189 ,999,17820, , ,80813      ,4,8,0,Cripple Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,153000,075,0285,18640 ,00000 ,110 ,999,99999, , ,80726      ,4,8,0,Crook town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,155000,025,    ,99990 ,00000 ,3964 ,999,99999, , ,81063      ,4,8,0,Crowley County Unincorporated Area,1,1,218750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,157000,025,0290,18750 ,00000 ,176 ,999,99999, , ,810330036  ,4,8,12,Crowley town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,159000,027,    ,99990 ,00000 ,3100 ,999,99999, , ,81252      ,4,8,12,Custer County Unincorporated Area,76,76,21528259,0,0,0,0,0,0,0,0,0,76,76,21528259,0,0,0,0,0,0,0,0,0
2019,08,161000,123,0295,19080 ,00000 ,4152 ,216,24540, , ,805140186  ,4,8,12,Dacono,72,72,16735860,0,0,0,0,0,0,0,0,0,72,72,16735860,0,0,0,0,0,0,0,0,0
2019,08,165000,005,0305,19630 ,00000 ,546 ,216,19740, , ,80105      ,4,8,12,Deer Trail town,61,61,10840667,0,0,0,0,0,0,0,0,0,61,61,10840667,0,0,0,0,0,0,0,0,0
2019,08,169000,029,0315,19850 ,00000 ,8915 ,999,99999, , ,81416      ,4,8,12,Delta,24,24,5075630,2,4,566449,0,0,0,0,0,0,24,24,5075630,2,4,566449,0,0,0,0,0,0
2019,08,173000,031,0320,20000 ,00000 ,600158 ,216,19740,2,1,80202      ,4,8,12,Denver,2257,2257,619450228,0,0,0,2,7,1197560,51,5066,646993135,2257,2257,619450228,0,0,0,2,7,1197560,51,5066,646993135
2019,08,177000,081,0332,20495 ,00000 ,339 ,999,99999, , ,816100238  ,4,8,12,Dinosaur town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,181000,083,0335,20770 ,00000 ,936 ,999,99999, , ,81323      ,4,8,12,Dolores town,3,3,255789,1,2,230000,0,0,0,0,0,0,3,3,255789,1,2,230000,0,0,0,0,0,0
2019,08,183000,035,    ,99990 ,00000 ,171031 ,216,19740,2, ,80104      ,4,8,12,Douglas County Unincorporated Area,970,970,296903812,14,28,4821482,12,41,6482384,20,331,30348611,970,970,296903812,14,28,4821482,12,41,6482384,20,331,30348611
2019,08,187000,067,0350,22035 ,00000 ,16887 ,999,99999, , ,81301      ,4,8,12,Durango,70,70,13620345,2,4,342343,1,3,324195,1,52,6300242,70,70,13620345,2,4,342343,1,3,324195,1,52,6300242
2019,08,189000,061,0355,22145 ,00000 ,609 ,999,99999, , ,81036      ,4,8,12,Eads town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,191000,037,    ,99990 ,00000 ,23240 ,999,99999, , ,81631      ,4,8,12,Eagle County Unincorporated Area,80,80,58940002,0,0,0,0,0,0,0,0,0,80,80,58940002,0,0,0,0,0,0,0,0,0
2019,08,193000,037,0360,22200 ,00000 ,6508 ,999,99999, , ,81631      ,4,8,12,Eagle town,19,19,7313676,0,0,0,5,18,2200644,2,28,3210133,19,19,7313676,0,0,0,5,18,2200644,2,28,3210133
2019,08,195000,123,0370,22860 ,00000 ,4365 ,216,24540, , ,80615      ,4,8,12,Eaton town,41,41,11732043,0,0,0,1,4,700547,3,21,2693009,41,41,11732043,0,0,0,1,4,700547,3,21,2693009
2019,08,197000,125,0375,23025 ,00000 ,257 ,999,99999, , ,807270217  ,4,8,12,Eckley town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,199000,059,0380,23135 ,00000 ,5170 ,216,19740, , ,80214      ,4,8,12,Edgewater,1,1,255600,0,0,0,0,0,0,0,0,0,1,1,255600,0,0,0,0,0,0,0,0,0
2019,08,201000,041,    ,99990 ,00000 ,165533 ,999,17820,2, ,80910      ,4,8,12,El Paso County Unincorporated Area,3931,3931,1479124495,49,98,8320689,11,43,6742242,46,1316,178253695,3931,3931,1479124495,49,98,8320689,11,43,6742242,46,1316,178253695
2019,08,203000,039,    ,99990 ,00000 ,20387 ,216,19740, , ,80117      ,4,8,12,Elbert County Unincorporated Area,122,122,40714068,0,0,0,0,0,0,0,0,0,122,122,40714068,0,0,0,0,0,0,0,0,0
2019,08,205000,039,0385,23740 ,00000 ,1358 ,216,19740, , ,80107      ,4,8,12,Elizabeth town,71,71,18412608,0,0,0,0,0,0,0,0,0,71,71,18412608,0,0,0,0,0,0,0,0,0
2019,08,209000,005,0395,24785 ,00000 ,30255 ,216,19740, , ,80110      ,4,8,12,Englewood,120,120,26391984,0,0,0,0,0,0,3,36,1853280,120,120,26391984,0,0,0,0,0,0,3,36,1853280
2019,08,213000,123,0400,24950 ,00000 ,9787 ,216,24540,2, ,805160750  ,4,8,12,Erie town,572,572,169567358,0,0,0,0,0,0,0,0,0,572,572,169567358,0,0,0,0,0,0,0,0,0
2019,08,215000,069,0405,25115 ,00000 ,5858 ,999,22660, , ,80517      ,4,8,12,Estes Park town,23,23,13126344,0,0,0,4,16,1600000,0,0,0,23,23,13126344,0,0,0,4,16,1600000,0,0,0
2019,08,217000,123,0415,25280 ,00000 ,18537 ,216,24540, , ,806152036  ,4,8,12,Evans,100,100,19281354,0,0,0,2,7,1406942,7,68,8240000,100,100,19281354,0,0,0,2,7,1406942,7,68,8240000
2019,08,219000,093,0425,25610 ,00000 ,679 ,216,19740, , ,804400267  ,4,8,12,Fairplay town,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
2019,08,221000,001,0430,26270 ,00000 ,11467 ,216,19740, , ,80221      ,4,8,12,Federal Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,223000,123,0435,26600 ,00000 ,10147 ,216,24540, , ,80520      ,4,8,12,Firestone town,261,261,74339565,0,0,0,0,0,0,7,159,10332680,261,261,74339565,0,0,0,0,0,0,7,159,10332680
2019,08,225000,063,0440,26765 ,00000 ,561 ,999,99999, , ,80815      ,4,8,12,Flagler town,3,3,305000,0,0,0,0,0,0,0,0,0,3,3,305000,0,0,0,0,0,0,0,0,0
2019,08,227000,075,0445,26875 ,00000 ,408 ,999,99999, , ,80728      ,4,8,12,Fleming town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,229000,043,0450,27040 ,00000 ,3881 ,999,99999, , ,81226      ,4,8,12,Florence,18,18,3554525,0,0,0,0,0,0,0,0,0,18,18,3554525,0,0,0,0,0,0,0,0,0
2019,08,231000,069,0455,27425 ,00000 ,143986 ,999,22660, ,1,805228052  ,4,8,12,Fort Collins,316,316,76806070,3,6,502198,5,19,3112989,31,607,78817542,316,316,76806070,3,6,502198,5,19,3112989,31,607,78817542
2019,08,233000,123,0465,27700 ,00000 ,7377 ,216,24540, , ,806211343  ,4,8,12,Fort Lupton,50,50,9656665,0,0,0,0,0,0,0,0,0,50,50,9656665,0,0,0,0,0,0,0,0,0
2019,08,235000,087,0470,27810 ,00000 ,11315 ,999,99999, , ,80701      ,4,8,12,Fort Morgan,2,2,530028,0,0,0,0,0,0,0,0,0,2,2,530028,0,0,0,0,0,0,0,0,0
2019,08,239000,089,0480,27975 ,00000 ,1182 ,999,99999, , ,810391134  ,4,8,12,Fowler town,2,2,169000,0,0,0,0,0,0,0,0,0,2,2,169000,0,0,0,0,0,0,0,0,0
2019,08,240000,005,0483,28105 ,00000 ,685 ,216,19740, , ,80108      ,4,8,12,Foxfield town,1,1,1900000,0,0,0,0,0,0,0,0,0,1,1,1900000,0,0,0,0,0,0,0,0,0
2019,08,243000,123,0490,28360 ,00000 ,8679 ,216,24540, , ,805300435  ,4,8,12,Frederick town,285,285,74576346,0,0,0,0,0,0,0,0,0,285,285,74576346,0,0,0,0,0,0,0,0,0
2019,08,245000,043,    ,99990 ,00000 ,24818 ,999,99999, , ,81212      ,4,8,12,Fremont County Unincorporated Area,68,68,14385404,0,0,0,0,0,0,0,0,0,68,68,14385404,0,0,0,0,0,0,0,0,0
2019,08,247000,117,0500,28690 ,00000 ,2683 ,999,99999, , ,80443      ,4,8,0,Frisco town,42,42,12271191,0,0,0,0,0,0,1,49,8438886,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,251000,123,0510,29185 ,00000 ,234 ,216,24540, , ,806318466  ,4,8,12,Garden City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,253000,045,    ,99990 ,00000 ,22643 ,999,99999, , ,81601      ,4,8,12,Garfield County Unincorporated Area,92,92,19033568,1,2,150624,0,0,0,1,54,4256440,92,92,19033568,1,2,150624,0,0,0,1,54,4256440
2019,08,257000,019,0520,29735 ,00000 ,1034 ,216,19740, , ,80444      ,4,8,12,Georgetown town,3,3,932290,0,0,0,0,0,0,0,0,0,3,3,932290,0,0,0,0,0,0,0,0,0
2019,08,259000,123,0525,29955 ,00000 ,1034 ,216,24540, , ,806230128  ,4,8,12,Gilcrest town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,261000,047,    ,99990 ,00000 ,4660 ,216,19740, , ,80427      ,4,8,12,Gilpin County Unincorporated Area,32,32,8812497,0,0,0,0,0,0,0,0,0,32,32,8812497,0,0,0,0,0,0,0,0,0
2019,08,263000,005,0530,30340 ,00000 ,4184 ,216,19740, , ,80246      ,4,8,12,Glendale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,265000,045,0535,30780 ,00000 ,9614 ,999,99999, , ,81601      ,4,8,12,Glenwood Springs,0,0,0,1,2,400003,0,0,0,4,109,47051500,0,0,0,1,2,400003,0,0,0,4,109,47051500
2019,08,267000,059,0540,30835 ,00000 ,18867 ,216,19740, , ,80401      ,4,8,12,Golden,7,7,2700000,0,0,0,0,0,0,0,0,0,7,7,2700000,0,0,0,0,0,0,0,0,0
2019,08,269000,099,0545,31550 ,00000 ,517 ,999,99999, , ,81041      ,4,8,0,Granada town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,273000,049,    ,99990 ,00000 ,8178 ,999,99999,2, ,80451      ,4,8,12,Grand County Unincorporated Area,119,119,42784917,2,4,600497,0,0,0,0,0,0,119,119,42784917,2,4,600497,0,0,0,0,0,0
2019,08,279000,123,0570,32155 ,00000 ,92889 ,216,24540, ,1,80631      ,4,8,12,Greeley,170,170,42927644,0,0,0,6,22,4942072,25,675,85969899,170,170,42927644,0,0,0,6,22,4942072,25,675,85969899
2019,08,285000,005,0580,33035 ,00000 ,13925 ,216,19740, , ,80111      ,4,8,12,Greenwood Village,14,14,20089746,0,0,0,0,0,0,0,0,0,14,14,20089746,0,0,0,0,0,0,0,0,0
2019,08,287000,123,0585,33310 ,00000 ,137 ,216,24540, , ,80729      ,4,8,12,Grover town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,289000,051,0590,33640 ,00000 ,5854 ,999,99999, , ,81230      ,4,8,12,Gunnison,16,16,2390785,5,10,1749090,1,4,567383,5,42,4966194,16,16,2390785,5,10,1749090,1,4,567383,5,42,4966194
2019,08,291000,051,    ,99990 ,00000 ,6985 ,999,99999, , ,81230      ,4,8,12,Gunnison County Unincorporated Area,66,66,20680890,2,4,901079,3,11,3229385,0,0,0,66,66,20680890,2,4,901079,3,11,3229385,0,0,0
2019,08,293000,037,0595,33695 ,00000 ,6477 ,999,99999, , ,81637      ,4,8,12,Gypsum town,37,37,7913092,5,10,2774280,12,42,4697492,1,30,1026338,37,37,7913092,5,10,2774280,12,42,4697492,1,30,1026338
2019,08,299000,095,0610,34960 ,00000 ,946 ,999,99999, , ,80731      ,4,8,12,Haxtun town,1,1,105000,0,0,0,0,0,0,0,0,0,1,1,105000,0,0,0,0,0,0,0,0,0
2019,08,301000,107,0615,35070 ,00000 ,1810 ,999,99999,2, ,816390190  ,4,8,0,Hayden town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,303000,087,0620,36610 ,00000 ,264 ,999,99999, , ,80733      ,4,8,0,Hillrose town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,305000,053,    ,00000 ,00000 ,435 ,999,99999, , ,81235      ,4,8,0,Hinsdale County,9,9,3792825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,307000,099,0625,37215 ,00000 ,802 ,999,99999, , ,810470458  ,4,8,12,Holly town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,309000,095,0630,37270 ,00000 ,2313 ,999,99999, , ,80734      ,4,8,12,Holyoke,1,1,340000,1,2,180000,0,0,0,0,0,0,1,1,340000,1,2,180000,0,0,0,0,0,0
2019,08,311000,003,0635,37380 ,00000 ,103 ,999,99999, , ,811360001  ,4,8,0,Hooper town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,315000,029,0640,37545 ,00000 ,944 ,999,99999, , ,81419      ,4,8,12,Hotchkiss town,5,5,816756,0,0,0,0,0,0,0,0,0,5,5,816756,0,0,0,0,0,0,0,0,0
2019,08,317000,123,0650,37820 ,00000 ,2356 ,216,24540, , ,80642      ,4,8,12,Hudson town,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
2019,08,319000,055,    ,99990 ,00000 ,2843 ,999,99999, , ,81089      ,4,8,0,Huerfano County Unincorporated Area,37,37,6757862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,321000,073,0655,37875 ,00000 ,730 ,999,99999, , ,80821      ,4,8,12,Hugo town,6,6,1363505,0,0,0,0,0,0,0,0,0,6,6,1363505,0,0,0,0,0,0,0,0,0
2019,08,323000,019,0660,38370 ,00000 ,1717 ,216,19740, , ,80452      ,4,8,12,Idaho Springs,0,0,0,0,0,0,0,0,0,2,47,9500000,0,0,0,0,0,0,0,0,0,2,47,9500000
2019,08,325000,067,0665,38535 ,00000 ,697 ,999,99999, , ,81137      ,4,8,12,Ignacio town,3,3,270000,0,0,0,0,0,0,0,0,0,3,3,270000,0,0,0,0,0,0,0,0,0
